Date,Year,Month,Day_Number,Day_Name,Close,Open,High,Low
3/17/17,2017,3,17,Friday,5408.76,5413.47,5423.28,5406.81
3/16/17,2017,3,16,Thursday,5412.08,5421.46,5423.66,5399.27
3/15/17,2017,3,15,Wednesday,5416.25,5392.48,5426.84,5375.88
3/14/17,2017,3,14,Tuesday,5382.17,5382.79,5384.88,5360.7
3/13/17,2017,3,13,Monday,5394.57,5387.73,5396.39,5382.02
3/10/17,2017,3,10,Friday,5385.9,5390.46,5394.66,5364.1
3/9/17,2017,3,9,Thursday,5363.98,5355.78,5370.66,5336.08
3/8/17,2017,3,8,Wednesday,5359.8,5351.35,5375.77,5348.73
3/7/17,2017,3,7,Tuesday,5351.28,5348.2,5373.26,5341.43
3/6/17,2017,3,6,Monday,5360.31,5352.61,5368.27,5338.61
3/3/17,2017,3,3,Friday,5373.48,5355.21,5373.48,5344.48
3/2/17,2017,3,2,Thursday,5363.26,5386.34,5387.73,5355.53
3/1/17,2017,3,1,Wednesday,5390.99,5368.65,5398.43,5355.38
2/28/17,2017,2,28,Tuesday,5330.31,5344.18,5347.47,5316.7
2/27/17,2017,2,27,Monday,5347.55,5330.56,5347.88,5322.13
2/24/17,2017,2,24,Friday,5343.31,5305.23,5343.31,5304.01
2/23/17,2017,2,23,Thursday,5332.37,5358.03,5358.53,5309.99
2/22/17,2017,2,22,Wednesday,5352.13,5345.18,5354.73,5335.8
2/21/17,2017,2,21,Tuesday,5350.73,5334.57,5353.16,5330.47
2/17/17,2017,2,17,Friday,5324.72,5295.49,5324.72,5291.7
2/16/17,2017,2,16,Thursday,5300.64,5306.38,5316.79,5287.54
2/15/17,2017,2,15,Wednesday,5302.39,5266.12,5304.34,5264.44
2/14/17,2017,2,14,Tuesday,5271.07,5251.36,5271.1,5238.69
2/13/17,2017,2,13,Monday,5256.82,5242.49,5262.42,5241
2/10/17,2017,2,10,Friday,5226.69,5219.81,5234.27,5212.83
2/9/17,2017,2,9,Thursday,5212.16,5200.17,5221.62,5196.07
2/8/17,2017,2,8,Wednesday,5196.58,5176.5,5201.57,5168.98
2/7/17,2017,2,7,Tuesday,5185.88,5178.85,5196.27,5174.34
2/6/17,2017,2,6,Monday,5167.96,5154.18,5167.96,5148.06
2/3/17,2017,2,3,Friday,5161.6,5153.61,5165.47,5147.58
2/2/17,2017,2,2,Thursday,5147.7,5141.28,5162.56,5128.76
2/1/17,2017,2,1,Wednesday,5152.69,5157.83,5162.46,5128.9
1/31/17,2017,1,31,Tuesday,5116.77,5107.47,5116.8,5086.33
1/30/17,2017,1,30,Monday,5129.33,5146.41,5146.88,5098.34
1/27/17,2017,1,27,Friday,5168.06,5169.49,5172.43,5150.18
1/26/17,2017,1,26,Thursday,5156.92,5164.12,5168.2,5148.85
1/25/17,2017,1,25,Wednesday,5151.47,5132.87,5153.18,5129
1/24/17,2017,1,24,Tuesday,5101.06,5079.61,5108.22,5068.37
1/23/17,2017,1,23,Monday,5065.7,5055.97,5073.24,5035.49
1/20/17,2017,1,20,Friday,5063.2,5070.15,5085.34,5050.02
1/19/17,2017,1,19,Thursday,5051.17,5061.1,5078.41,5041.21
1/18/17,2017,1,18,Wednesday,5055.85,5050.26,5058.2,5039.18
1/17/17,2017,1,17,Tuesday,5044.65,5043.07,5053.2,5029.61
1/13/17,2017,1,13,Friday,5059.51,5047.56,5066.95,5045.92
1/12/17,2017,1,12,Thursday,5041.43,5029.28,5044.36,4995.07
1/11/17,2017,1,11,Wednesday,5050.21,5033.88,5050.21,5012.65
1/10/17,2017,1,10,Tuesday,5035.17,5027.5,5049.83,5016.19
1/9/17,2017,1,9,Monday,5024.9,5013.82,5033.32,5009.45
1/6/17,2017,1,6,Friday,5007.08,4973.87,5020.7,4957.82
1/5/17,2017,1,5,Thursday,4964.95,4936.35,4967.9,4935.34
1/4/17,2017,1,4,Wednesday,4937.2,4920.79,4944.74,4919.8
1/3/17,2017,1,3,Tuesday,4911.33,4900.85,4928.49,4884.52
12/30/16,2016,12,30,Friday,4863.62,4925.36,4927.16,4853.93
12/29/16,2016,12,29,Thursday,4918.28,4923.92,4933.71,4903.28
12/28/16,2016,12,28,Wednesday,4926.29,4976.42,4978.43,4922.09
12/27/16,2016,12,27,Tuesday,4965.81,4948.92,4992.08,4947.59
12/23/16,2016,12,23,Friday,4940.02,4927.53,4940.04,4922.94
12/22/16,2016,12,22,Thursday,4934.39,4948.36,4948.36,4917.33
12/21/16,2016,12,21,Wednesday,4948.9,4952.07,4957.45,4938.24
12/20/16,2016,12,20,Tuesday,4953.8,4948.34,4961.55,4944.32
12/19/16,2016,12,19,Monday,4934.85,4919.16,4963,4911.75
12/16/16,2016,12,16,Friday,4914.86,4945.04,4952.14,4904.38
12/15/16,2016,12,15,Thursday,4933.41,4925.65,4959.9,4919.81
12/14/16,2016,12,14,Wednesday,4921.22,4943.64,4955.25,4910.76
12/13/16,2016,12,13,Tuesday,4935.84,4893.65,4960.48,4890.15
12/12/16,2016,12,12,Monday,4874.3,4878.04,4882.98,4854.27
12/9/16,2016,12,9,Friday,4895.9,4878.54,4897.24,4877.18
12/8/16,2016,12,8,Thursday,4859.19,4849.75,4869.56,4843.04
12/7/16,2016,12,7,Wednesday,4851.94,4778.86,4854.32,4765.44
12/6/16,2016,12,6,Tuesday,4788.67,4786.06,4796.58,4769.39
12/5/16,2016,12,5,Monday,4778.14,4762.34,4795.28,4743.53
12/2/16,2016,12,2,Friday,4739.37,4734.38,4759.03,4721.41
12/1/16,2016,12,1,Thursday,4734.1,4806.77,4810.44,4723.57
11/30/16,2016,11,30,Wednesday,4810.81,4876.3,4880.76,4810.81
11/29/16,2016,11,29,Tuesday,4873.21,4859.85,4896.57,4848.89
11/28/16,2016,11,28,Monday,4857.02,4861.73,4878.87,4852.71
11/25/16,2016,11,25,Friday,4870.02,4861.47,4870.9,4853.04
11/23/16,2016,11,23,Wednesday,4853.86,4856.72,4859.67,4832.59
11/22/16,2016,11,22,Tuesday,4873.84,4876.92,4884.63,4861.08
11/21/16,2016,11,21,Monday,4859,4822.03,4862.23,4819.57
11/18/16,2016,11,18,Friday,4808.04,4832.81,4840.81,4804.44
11/17/16,2016,11,17,Thursday,4826.59,4789.78,4826.75,4781.72
11/16/16,2016,11,16,Wednesday,4792.27,4745.03,4794.57,4742.94
11/15/16,2016,11,15,Tuesday,4764.47,4733.57,4778.65,4727.98
11/14/16,2016,11,14,Monday,4702.04,4752.61,4753.27,4677.41
11/11/16,2016,11,11,Friday,4751.95,4729.14,4759.82,4711.96
11/10/16,2016,11,10,Thursday,4747.03,4849.71,4855.79,4685.74
11/9/16,2016,11,9,Wednesday,4825.18,4748.9,4832.94,4747.35
11/8/16,2016,11,8,Tuesday,4804.92,4766.48,4824.97,4757.24
11/7/16,2016,11,7,Monday,4773.73,4737.99,4777.06,4731.79
11/4/16,2016,11,4,Friday,4660.46,4647.59,4697.94,4647.59
11/3/16,2016,11,3,Thursday,4679.1,4718.53,4732.2,4673.05
11/2/16,2016,11,2,Wednesday,4726.91,4764.83,4773.65,4717.56
11/1/16,2016,11,1,Tuesday,4766.94,4810.3,4811.02,4726.35
10/31/16,2016,10,31,Monday,4801.27,4821.32,4823.92,4801.16
10/28/16,2016,10,28,Friday,4805.59,4820.5,4848.54,4794.07
10/27/16,2016,10,27,Thursday,4836.45,4883.07,4885.83,4831.69
10/26/16,2016,10,26,Wednesday,4860.59,4863.52,4886.32,4846.44
10/25/16,2016,10,25,Tuesday,4891.45,4908.18,4911.76,4885.9
10/24/16,2016,10,24,Monday,4909.97,4884.16,4911.59,4880.77
10/21/16,2016,10,21,Friday,4851.86,4836.54,4853.61,4822.78
10/20/16,2016,10,20,Thursday,4832.71,4831.31,4842.32,4805.84
10/19/16,2016,10,19,Wednesday,4836.61,4833.81,4845.07,4830.68
10/18/16,2016,10,18,Tuesday,4839.72,4849.91,4860.68,4837.31
10/17/16,2016,10,17,Monday,4796.17,4808.47,4814.88,4790.45
10/14/16,2016,10,14,Friday,4808.49,4828.9,4845.99,4806.73
10/13/16,2016,10,13,Thursday,4803.1,4785.59,4816.33,4760.07
10/12/16,2016,10,12,Wednesday,4819.63,4824.27,4836.55,4806.33
10/11/16,2016,10,11,Tuesday,4821.91,4890.17,4890.17,4804.24
10/10/16,2016,10,10,Monday,4893.77,4887.73,4904.72,4885.59
10/7/16,2016,10,7,Friday,4864.52,4883.94,4884.7,4840.93
10/6/16,2016,10,6,Thursday,4873.92,4871.95,4883.97,4851.53
10/5/16,2016,10,5,Wednesday,4877.75,4872.98,4891.35,4870.81
10/4/16,2016,10,4,Tuesday,4859.47,4880.57,4891.5,4841.72
10/3/16,2016,10,3,Monday,4866.63,4864.63,4872.14,4848.21
9/30/16,2016,9,30,Friday,4875.7,4856.1,4889.23,4846.9
9/29/16,2016,9,29,Thursday,4838.3,4868.46,4875.52,4819.02
9/28/16,2016,9,28,Wednesday,4875.27,4871.84,4877.3,4850.04
9/27/16,2016,9,27,Tuesday,4866.71,4813.89,4868.38,4811.28
9/26/16,2016,9,26,Monday,4817.17,4830.17,4837.34,4812.32
9/23/16,2016,9,23,Friday,4858.91,4881.45,4882.42,4853.41
9/22/16,2016,9,22,Thursday,4891.36,4879.28,4895.5,4876.37
9/21/16,2016,9,21,Wednesday,4853.75,4826.58,4858.57,4797.9
9/20/16,2016,9,20,Tuesday,4805.22,4813.78,4824.21,4797.78
9/19/16,2016,9,19,Monday,4796.07,4833.84,4843.76,4787.44
9/16/16,2016,9,16,Friday,4818.05,4811.79,4821.85,4794.2
9/15/16,2016,9,15,Thursday,4819.9,4749.71,4826.02,4748.67
9/14/16,2016,9,14,Wednesday,4746.06,4726.75,4770.39,4726.75
9/13/16,2016,9,13,Tuesday,4722.84,4740,4756.2,4701.79
9/12/16,2016,9,12,Monday,4764.65,4656.59,4772.44,4656.51
9/9/16,2016,9,9,Friday,4681.53,4763.04,4773.77,4681.53
9/8/16,2016,9,8,Thursday,4804,4816.48,4816.48,4791.22
9/7/16,2016,9,7,Wednesday,4831.86,4829.91,4839.59,4813.99
9/6/16,2016,9,6,Tuesday,4829.51,4806.66,4829.51,4797.34
9/2/16,2016,9,2,Friday,4798.74,4806.14,4816.7,4781.61
9/1/16,2016,9,1,Thursday,4783.94,4774.81,4787.94,4750.24
8/31/16,2016,8,31,Wednesday,4771.05,4770.23,4775.19,4751.69
8/30/16,2016,8,30,Tuesday,4775.99,4787.77,4797.62,4760.28
8/29/16,2016,8,29,Monday,4791.09,4787.93,4804.42,4784.63
8/26/16,2016,8,26,Friday,4783.69,4782.46,4815.58,4758.1
8/25/16,2016,8,25,Thursday,4775.43,4773.68,4792.47,4768
8/24/16,2016,8,24,Wednesday,4783.49,4812.49,4821.3,4770.73
8/23/16,2016,8,23,Tuesday,4818.48,4828.79,4836.45,4816.76
8/22/16,2016,8,22,Monday,4808.56,4797.95,4817.36,4791.06
8/19/16,2016,8,19,Friday,4806.14,4800.2,4816,4786.27
8/18/16,2016,8,18,Thursday,4808.68,4802.33,4814.54,4794.29
8/17/16,2016,8,17,Wednesday,4805.45,4799.03,4807.05,4772.43
8/16/16,2016,8,16,Tuesday,4797.19,4814.21,4814.96,4796.92
8/15/16,2016,8,15,Monday,4827.12,4814.77,4837.67,4812.45
8/12/16,2016,8,12,Friday,4807.08,4794.35,4807.53,4790.49
8/11/16,2016,8,11,Thursday,4803.31,4800.59,4813.36,4790.65
8/10/16,2016,8,10,Wednesday,4783.39,4799.83,4799.88,4771.98
8/9/16,2016,8,9,Tuesday,4795.75,4787.92,4811.01,4786.38
8/8/16,2016,8,8,Monday,4784.74,4791.1,4794.14,4770.22
8/5/16,2016,8,5,Friday,4791.21,4769.17,4799.86,4763.58
8/4/16,2016,8,4,Thursday,4743.81,4731.54,4749.09,4719.01
8/3/16,2016,8,3,Wednesday,4734.33,4716.58,4734.33,4712.1
8/2/16,2016,8,2,Tuesday,4719.21,4748.42,4752.29,4689.55
8/1/16,2016,8,1,Monday,4756.04,4734.44,4767.24,4728.73
7/29/16,2016,7,29,Friday,4730.23,4734.7,4743.25,4715.77
7/28/16,2016,7,28,Thursday,4721.41,4710.23,4725.78,4696.08
7/27/16,2016,7,27,Wednesday,4702.88,4711.11,4716.07,4685.11
7/26/16,2016,7,26,Tuesday,4672.11,4664.1,4687.9,4648.92
7/25/16,2016,7,25,Monday,4665.93,4662.9,4667.09,4650.5
7/22/16,2016,7,22,Friday,4666.07,4650.98,4670.54,4635.22
7/21/16,2016,7,21,Thursday,4647.02,4662.95,4669.53,4634.07
7/20/16,2016,7,20,Wednesday,4657.2,4630.85,4665.67,4623.93
7/19/16,2016,7,19,Tuesday,4603.28,4601.68,4617.47,4595.38
7/18/16,2016,7,18,Monday,4619.68,4595.06,4627.57,4591.83
7/15/16,2016,7,15,Friday,4589.83,4602,4607.17,4579.83
7/14/16,2016,7,14,Thursday,4596.49,4597.19,4604.76,4585.7
7/13/16,2016,7,13,Wednesday,4565.77,4589.13,4589.95,4565.7
7/12/16,2016,7,12,Tuesday,4577.61,4579.85,4588.24,4570.56
7/11/16,2016,7,11,Monday,4554.71,4544.33,4569.97,4544.33
7/8/16,2016,7,8,Friday,4528.36,4484.92,4529.72,4476.5
7/7/16,2016,7,7,Thursday,4459.58,4451.15,4468.31,4438.8
7/6/16,2016,7,6,Wednesday,4444.7,4388.43,4447.23,4375.72
7/5/16,2016,7,5,Tuesday,4410.75,4414.35,4418.04,4386.56
7/1/16,2016,7,1,Friday,4437.44,4411.77,4453.86,4411.76
6/30/16,2016,6,30,Thursday,4417.7,4378.75,4417.96,4359.57
6/29/16,2016,6,29,Wednesday,4364.74,4323.33,4373.96,4322.36
6/28/16,2016,6,28,Tuesday,4290.47,4245.32,4291.43,4245.29
6/27/16,2016,6,27,Monday,4201.05,4247.71,4249,4179.74
6/24/16,2016,6,24,Friday,4285.7,4294.8,4373.15,4274.54
6/23/16,2016,6,23,Thursday,4467.48,4437.61,4467.48,4420.16
6/22/16,2016,6,22,Wednesday,4404.73,4415.46,4442.02,4400.88
6/21/16,2016,6,21,Tuesday,4413.4,4408.03,4422.67,4398.64
6/20/16,2016,6,20,Monday,4400.16,4424.11,4444.06,4397.36
6/17/16,2016,6,17,Friday,4374.38,4409.75,4409.75,4363.63
6/16/16,2016,6,16,Thursday,4424.23,4387.9,4428.27,4362.16
6/15/16,2016,6,15,Wednesday,4409.51,4433.68,4439.61,4404.58
6/14/16,2016,6,14,Tuesday,4424.91,4413.71,4439.73,4392.43
6/13/16,2016,6,13,Monday,4422.76,4436.12,4461.26,4419.73
6/10/16,2016,6,10,Friday,4461.05,4473.08,4480.48,4447.33
6/9/16,2016,6,9,Thursday,4512.69,4501.14,4518.5,4494.76
6/8/16,2016,6,8,Wednesday,4520.63,4521.1,4529.09,4505.39
6/7/16,2016,6,7,Tuesday,4513.09,4527.86,4532.3,4511.42
6/6/16,2016,6,6,Monday,4523.63,4517.88,4536.55,4510.33
6/3/16,2016,6,3,Friday,4509.79,4520.98,4523.36,4480.8
6/2/16,2016,6,2,Thursday,4531.35,4510.81,4531.35,4488.08
6/1/16,2016,6,1,Wednesday,4520.07,4507.18,4530.39,4502.78
5/31/16,2016,5,31,Tuesday,4523.89,4513.85,4526.84,4497.65
5/27/16,2016,5,27,Friday,4512.54,4490.95,4512.54,4489.16
5/26/16,2016,5,26,Thursday,4487.96,4478.57,4494.03,4469.76
5/25/16,2016,5,25,Wednesday,4476.43,4459.26,4488.52,4453.05
5/24/16,2016,5,24,Tuesday,4444.3,4381.34,4449.21,4380.46
5/23/16,2016,5,23,Monday,4355.1,4364.73,4382.4,4353.36
5/20/16,2016,5,20,Friday,4362.9,4330.07,4379.98,4329.57
5/19/16,2016,5,19,Thursday,4315.58,4319.86,4331.58,4284.37
5/18/16,2016,5,18,Wednesday,4338.23,4314.34,4360.91,4305.73
5/17/16,2016,5,17,Tuesday,4322.56,4376.55,4385.06,4311.18
5/16/16,2016,5,16,Monday,4380.48,4335.33,4395.7,4329.89
5/13/16,2016,5,13,Friday,4326.53,4337.83,4364.24,4318.7
5/12/16,2016,5,12,Thursday,4342.81,4376.09,4377.86,4312.88
5/11/16,2016,5,11,Wednesday,4361.03,4395.88,4407.93,4360.73
5/10/16,2016,5,10,Tuesday,4402.04,4360.73,4404.09,4351.16
5/9/16,2016,5,9,Monday,4341.23,4331.66,4361.87,4329.9
5/6/16,2016,5,6,Friday,4330.17,4290.36,4330.24,4282
5/5/16,2016,5,5,Thursday,4309.48,4326.91,4333.12,4299.61
5/4/16,2016,5,4,Wednesday,4312.01,4314.49,4328.22,4301.07
5/3/16,2016,5,3,Tuesday,4341.39,4349.08,4368.76,4329.76
5/2/16,2016,5,2,Monday,4381.3,4350.83,4386.97,4334.59
4/29/16,2016,4,29,Friday,4341.3,4367.59,4372.97,4307.1
4/28/16,2016,4,28,Thursday,4363.99,4419.12,4447.2,4355.3
4/27/16,2016,4,27,Wednesday,4416.63,4412.82,4426.28,4381.17
4/26/16,2016,4,26,Tuesday,4452.97,4480.6,4490.06,4439.38
4/25/16,2016,4,25,Monday,4474.13,4459.67,4474.77,4452.87
4/22/16,2016,4,22,Friday,4474.19,4478.44,4502.39,4440.14
4/21/16,2016,4,21,Thursday,4540.8,4540.71,4558.67,4522.85
4/20/16,2016,4,20,Wednesday,4540.44,4539.19,4562.34,4523.9
4/19/16,2016,4,19,Tuesday,4537.09,4573.58,4574.38,4515.98
4/18/16,2016,4,18,Monday,4569.32,4535.21,4570.58,4531.11
4/15/16,2016,4,15,Friday,4543.16,4550.31,4558.92,4531
4/14/16,2016,4,14,Thursday,4554.62,4554.66,4569.73,4541.66
4/13/16,2016,4,13,Wednesday,4554.72,4526.92,4560.11,4524.26
4/12/16,2016,4,12,Tuesday,4496.04,4464.07,4503.89,4435.05
4/11/16,2016,4,11,Monday,4458.71,4496.26,4516.1,4458.47
4/8/16,2016,4,8,Friday,4474.93,4506.97,4515.91,4459.56
4/7/16,2016,4,7,Thursday,4475.29,4519.02,4525.69,4459.72
4/6/16,2016,4,6,Wednesday,4543.78,4476.35,4544.59,4476.35
4/5/16,2016,4,5,Tuesday,4470.75,4479.11,4494.71,4465.04
4/4/16,2016,4,4,Monday,4511.7,4526.39,4533.43,4503.65
4/1/16,2016,4,1,Friday,4532.08,4461.77,4534.32,4452.11
3/31/16,2016,3,31,Thursday,4483.66,4491.01,4504.24,4478.13
3/30/16,2016,3,30,Wednesday,4490.88,4494.7,4518.17,4481.84
3/29/16,2016,3,29,Tuesday,4467.72,4391.19,4471.77,4384.27
3/28/16,2016,3,28,Monday,4398.07,4415.04,4417.57,4393.08
3/24/16,2016,3,24,Thursday,4405.53,4380.23,4405.99,4374.71
3/23/16,2016,3,23,Wednesday,4402.56,4431.82,4434.76,4394.96
3/22/16,2016,3,22,Tuesday,4437.62,4403.47,4450.76,4401.26
3/21/16,2016,3,21,Monday,4426.98,4403.09,4430.44,4400.35
3/18/16,2016,3,18,Friday,4410.83,4408.82,4420.88,4387.8
3/17/16,2016,3,17,Thursday,4400.26,4390.06,4413.08,4376.87
3/16/16,2016,3,16,Wednesday,4404.2,4359.67,4416.11,4357.74
3/15/16,2016,3,15,Tuesday,4367.08,4354.38,4371.29,4339.86
3/14/16,2016,3,14,Monday,4367.33,4347.94,4378.35,4347.55
3/11/16,2016,3,11,Friday,4361.83,4337.12,4361.83,4320.55
3/10/16,2016,3,10,Thursday,4286.97,4307.87,4335.33,4232.08
3/9/16,2016,3,9,Wednesday,4293.23,4281.1,4293.23,4258.08
3/8/16,2016,3,8,Tuesday,4265.51,4272.72,4308.84,4258.82
3/7/16,2016,3,7,Monday,4303.33,4303.81,4330.28,4271.56
3/4/16,2016,3,4,Friday,4329,4334.03,4356.34,4301.35
3/3/16,2016,3,3,Thursday,4325.86,4330.4,4331.49,4296.32
3/2/16,2016,3,2,Wednesday,4334.39,4328.72,4335.43,4301.09
3/1/16,2016,3,1,Tuesday,4333.61,4238.08,4333.61,4225.93
2/29/16,2016,2,29,Monday,4201.12,4228.57,4263.31,4200.15
2/26/16,2016,2,26,Friday,4235.62,4273.59,4275.83,4227.29
2/25/16,2016,2,25,Thursday,4241.06,4212.48,4241.25,4173.25
2/24/16,2016,2,24,Wednesday,4200.66,4116.02,4205.98,4088.12
2/23/16,2016,2,23,Tuesday,4162.54,4209.32,4217.99,4158.56
2/22/16,2016,2,22,Monday,4231.27,4203.6,4235.12,4199.93
2/19/16,2016,2,19,Friday,4164.09,4129.75,4175.08,4121.59
2/18/16,2016,2,18,Thursday,4151.49,4212.22,4212.58,4146.1
2/17/16,2016,2,17,Wednesday,4199.1,4138.43,4204.62,4125.83
2/16/16,2016,2,16,Tuesday,4104.33,4077.33,4104.33,4049.88
2/12/16,2016,2,12,Friday,4019.19,3996.64,4022.12,3965.74
2/11/16,2016,2,11,Thursday,3962.22,3910.57,3988.71,3902.86
2/10/16,2016,2,10,Wednesday,3966.28,3996.76,4045.48,3962.7
2/9/16,2016,2,9,Tuesday,3947.8,3903.93,4008.06,3902.74
2/8/16,2016,2,8,Monday,3960.67,3947.99,3979.09,3888.78
2/5/16,2016,2,5,Friday,4024.47,4150.35,4152.73,4008.45
2/4/16,2016,2,4,Thursday,4167.77,4158.05,4200.99,4120.58
2/3/16,2016,2,3,Wednesday,4171.97,4213.67,4218.15,4099.24
2/2/16,2016,2,2,Tuesday,4193.1,4262.45,4265.04,4180.57
2/1/16,2016,2,1,Monday,4286.56,4254.41,4301.63,4238.2
1/29/16,2016,1,29,Friday,4279.17,4186.35,4279.17,4184.31
1/28/16,2016,1,28,Thursday,4186.06,4197.2,4197.48,4116.5
1/27/16,2016,1,27,Wednesday,4128.86,4214.94,4226.09,4111.93
1/26/16,2016,1,26,Tuesday,4233.85,4211.92,4250.97,4177.85
1/25/16,2016,1,25,Monday,4196.53,4245.47,4268.11,4193.32
1/22/16,2016,1,22,Friday,4259.77,4226.44,4260.55,4209.24
1/21/16,2016,1,21,Thursday,4142.6,4146.44,4200.36,4099.3
1/20/16,2016,1,20,Wednesday,4136.28,4078.23,4178.64,3992.91
1/19/16,2016,1,19,Tuesday,4147.07,4199.56,4202.04,4101.05
1/15/16,2016,1,15,Friday,4141.08,4123.87,4184.69,4085.79
1/14/16,2016,1,14,Thursday,4272.97,4201.23,4308.25,4133.32
1/13/16,2016,1,13,Wednesday,4183.12,4352.64,4359.5,4177.3
1/12/16,2016,1,12,Tuesday,4333.72,4322.77,4353.19,4273.02
1/11/16,2016,1,11,Monday,4283.55,4300.96,4311.14,4217.63
1/8/16,2016,1,8,Friday,4270.78,4336.12,4362.46,4264.81
1/7/16,2016,1,7,Thursday,4305.72,4349.14,4403.61,4303.66
1/6/16,2016,1,6,Wednesday,4443.99,4409.78,4467.55,4409.49
1/5/16,2016,1,5,Tuesday,4484.18,4512.04,4522.12,4466.05
1/4/16,2016,1,4,Monday,4497.86,4485.06,4497.86,4439.13
12/31/15,2015,12,31,Thursday,4593.27,4634.16,4642.55,4592.88
12/30/15,2015,12,30,Wednesday,4652.01,4687.16,4688.66,4651.73
12/29/15,2015,12,29,Tuesday,4691.08,4645.08,4702.74,4644.32
12/28/15,2015,12,28,Monday,4621.35,4610.41,4621.68,4580.13
12/24/15,2015,12,24,Thursday,4622.77,4626.32,4635.59,4620.8
12/23/15,2015,12,23,Wednesday,4624.59,4612.16,4626.16,4605.36
12/22/15,2015,12,22,Tuesday,4589.26,4580.61,4596.08,4560.54
12/21/15,2015,12,21,Monday,4560.55,4547.92,4560.71,4519.82
12/18/15,2015,12,18,Friday,4514.83,4578.69,4593.4,4513.23
12/17/15,2015,12,17,Thursday,4598.14,4680.63,4681.13,4597.65
12/16/15,2015,12,16,Wednesday,4664.56,4633.85,4673.54,4582.87
12/15/15,2015,12,15,Tuesday,4597.33,4607.2,4636.77,4592.72
12/14/15,2015,12,14,Monday,4570.16,4535.56,4571.57,4478.25
12/11/15,2015,12,11,Friday,4537.56,4583.08,4600.91,4534.05
12/10/15,2015,12,10,Thursday,4643.05,4627.77,4674,4619.97
12/9/15,2015,12,9,Wednesday,4622.14,4674.8,4698.25,4595.01
12/8/15,2015,12,8,Tuesday,4694.77,4646.43,4708.47,4643.65
12/7/15,2015,12,7,Monday,4693.62,4718.55,4720.82,4671.86
12/4/15,2015,12,4,Friday,4716.12,4621.48,4722.39,4612.11
12/3/15,2015,12,3,Thursday,4606.75,4704.2,4705.78,4579.91
12/2/15,2015,12,2,Wednesday,4686.22,4720.27,4739.75,4680.06
12/1/15,2015,12,1,Tuesday,4716.16,4685.74,4716.16,4682.4
11/30/15,2015,11,30,Monday,4664.51,4692.57,4695.06,4654.53
11/27/15,2015,11,27,Friday,4680.47,4680.44,4689.58,4665.92
11/25/15,2015,11,25,Wednesday,4672.88,4674.23,4683.55,4666.24
11/24/15,2015,11,24,Tuesday,4669.41,4645.52,4682.13,4621.63
11/23/15,2015,11,23,Monday,4674.79,4689.98,4706.62,4655.6
11/20/15,2015,11,20,Friday,4686.36,4680.51,4691.59,4674.61
11/19/15,2015,11,19,Thursday,4655.35,4657.61,4678.02,4648.94
11/18/15,2015,11,18,Wednesday,4653.44,4586.24,4657.63,4580.72
11/17/15,2015,11,17,Tuesday,4565.82,4571.54,4598.27,4554.89
11/16/15,2015,11,16,Monday,4565.47,4494.56,4566.03,4486.09
11/13/15,2015,11,13,Friday,4502.14,4566.12,4575.8,4499.14
11/12/15,2015,11,12,Thursday,4588.93,4617.78,4639.26,4588.08
11/11/15,2015,11,11,Wednesday,4636.94,4657.19,4677.78,4631.06
11/10/15,2015,11,10,Tuesday,4641.73,4628.83,4647.32,4616.71
11/9/15,2015,11,9,Monday,4655.52,4687.35,4694.27,4627.12
11/6/15,2015,11,6,Friday,4707.23,4695.88,4710.47,4665.41
11/5/15,2015,11,5,Thursday,4702.9,4718.51,4731.56,4678.79
11/4/15,2015,11,4,Wednesday,4717.55,4729.07,4737.11,4698.84
11/3/15,2015,11,3,Tuesday,4719.05,4692.03,4735.31,4685.98
11/2/15,2015,11,2,Monday,4703.91,4658.79,4707.77,4652.45
10/30/15,2015,10,30,Friday,4648.83,4676.3,4681.23,4648.83
10/29/15,2015,10,29,Thursday,4670.76,4657.78,4678.2,4653
10/28/15,2015,10,28,Wednesday,4678.58,4649.1,4678.58,4609.93
10/27/15,2015,10,27,Tuesday,4639.23,4617.6,4645.94,4617.44
10/26/15,2015,10,26,Monday,4630.85,4621.14,4638.75,4606.66
10/23/15,2015,10,23,Friday,4624.09,4623.72,4645.96,4598.74
10/22/15,2015,10,22,Thursday,4503.22,4451.32,4504.7,4438.6
10/21/15,2015,10,21,Wednesday,4413.52,4462.22,4464.73,4409.9
10/20/15,2015,10,20,Tuesday,4438.18,4454.62,4463.11,4424.34
10/19/15,2015,10,19,Monday,4462.07,4428.06,4464.78,4420.8
10/16/15,2015,10,16,Friday,4438.62,4419.95,4438.75,4405.88
10/15/15,2015,10,15,Thursday,4418.22,4361.98,4418.25,4357.22
10/14/15,2015,10,14,Wednesday,4346.92,4356.82,4373.71,4328.96
10/13/15,2015,10,13,Tuesday,4352.94,4354.06,4399.93,4349.18
10/12/15,2015,10,12,Monday,4382.56,4378.64,4389.77,4363.96
10/9/15,2015,10,9,Friday,4370.01,4355.24,4378.26,4341.51
10/8/15,2015,10,8,Thursday,4350.15,4316.18,4358.09,4275.59
10/7/15,2015,10,7,Wednesday,4333.46,4331.87,4342.59,4279.21
10/6/15,2015,10,6,Tuesday,4306.7,4315.32,4332.03,4273.7
10/5/15,2015,10,5,Monday,4331.43,4296.54,4339.23,4290.25
10/2/15,2015,10,2,Friday,4267.45,4136.96,4267.45,4124.55
10/1/15,2015,10,1,Thursday,4192.96,4185.28,4194.18,4128.34
